country,region,year,latitude,longitude,type_of_violence,best
Bosnia-Herzegovina,Europe,1994,44.966944,15.943056,1,4
Bosnia-Herzegovina,Europe,1994,44.966944,15.943056,1,2
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1994,44.966944,15.943056,1,0
Bosnia-Herzegovina,Europe,1994,44.966944,15.943056,1,5
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,45.189444,15.811667,1,2
Bosnia-Herzegovina,Europe,1995,44.875,15.781944,1,1
Bosnia-Herzegovina,Europe,1994,43.988889,18.178056,3,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1993,44.895278,16.186389,1,7
Bosnia-Herzegovina,Europe,1993,44.895278,16.186389,1,23
Bosnia-Herzegovina,Europe,1995,44.788611,17.181389,3,1
Bosnia-Herzegovina,Europe,1993,44.895278,16.186389,1,7
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,2
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,8
Bosnia-Herzegovina,Europe,1993,44.895278,16.186389,1,2
Bosnia-Herzegovina,Europe,1995,45.155278,15.980278,1,10
Bosnia-Herzegovina,Europe,1995,45.158056,15.910833,1,2
Bosnia-Herzegovina,Europe,1995,44.895278,16.186389,1,0
Bosnia-Herzegovina,Europe,1993,44.226667,17.670556,3,0
Bosnia-Herzegovina,Europe,1995,44.895278,16.186389,1,0
Bosnia-Herzegovina,Europe,1995,44.895278,16.186389,1,0
Bosnia-Herzegovina,Europe,1993,45.088333,15.930833,1,7
Bosnia-Herzegovina,Europe,1994,45.054444,15.896944,1,52
Bosnia-Herzegovina,Europe,1993,44.900556,15.966667,1,0
Bosnia-Herzegovina,Europe,1993,45.031389,15.914444,1,20
Bosnia-Herzegovina,Europe,1993,45.031389,15.914444,1,6
Bosnia-Herzegovina,Europe,1993,43.651944,17.961389,3,0
Bosnia-Herzegovina,Europe,1993,45.031389,15.914444,1,2
Bosnia-Herzegovina,Europe,1994,45.031389,15.914444,1,5
Bosnia-Herzegovina,Europe,1993,45.088333,15.930833,1,30
Bosnia-Herzegovina,Europe,1995,45.189444,15.811667,1,0
Bosnia-Herzegovina,Europe,1993,45.189444,15.811667,1,15
Bosnia-Herzegovina,Europe,1994,45.189444,15.811667,1,1
Bosnia-Herzegovina,Europe,1993,45.189444,15.811667,1,1
Bosnia-Herzegovina,Europe,1993,44.193889,17.737222,3,0
Bosnia-Herzegovina,Europe,1994,45.189444,15.811667,1,4
Bosnia-Herzegovina,Europe,1994,45.189444,15.811667,1,3
Bosnia-Herzegovina,Europe,1994,45.189444,15.811667,1,6
Bosnia-Herzegovina,Europe,1995,44.756389,15.874722,1,1
Bosnia-Herzegovina,Europe,1995,45.163611,15.953611,1,3
Bosnia-Herzegovina,Europe,1995,45.163611,15.953611,1,7
Bosnia-Herzegovina,Europe,1992,44.16,19.408333,3,10
Bosnia-Herzegovina,Europe,1993,44.859167,18.766944,3,0
Bosnia-Herzegovina,Europe,1993,44.230278,17.7975,3,5
Bosnia-Herzegovina,Europe,1993,44.658056,18.081389,3,3
Bosnia-Herzegovina,Europe,1992,43.505278,18.446667,3,0
Bosnia-Herzegovina,Europe,1993,43.9425,18.076667,3,0
Bosnia-Herzegovina,Europe,1993,43.809444,17.693333,3,6
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,3,0
Bosnia-Herzegovina,Europe,1992,43.5825,19.230833,3,50
Bosnia-Herzegovina,Europe,1993,44.0,18.0,3,3
Bosnia-Herzegovina,Europe,1993,44.0,18.0,3,3
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,2
Bosnia-Herzegovina,Europe,1993,44.701111,18.088889,3,3
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,3,2
Bosnia-Herzegovina,Europe,1993,43.822222,17.609167,3,27
Bosnia-Herzegovina,Europe,1993,44.552222,17.281944,3,0
Bosnia-Herzegovina,Europe,1993,44.076389,17.658889,3,3
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1992,44.13,19.436944,3,10
Bosnia-Herzegovina,Europe,1993,44.226667,17.670556,3,30
Bosnia-Herzegovina,Europe,1995,44.3975,18.767778,3,0
Bosnia-Herzegovina,Europe,1993,44.034167,17.424722,3,0
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,3,1
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,3,0
Bosnia-Herzegovina,Europe,1992,44.164722,19.379444,3,10
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,1
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,2
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,3,11
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,3
Bosnia-Herzegovina,Europe,1993,44.775833,17.185556,3,3
Bosnia-Herzegovina,Europe,1992,44.981389,16.713056,3,201
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,0
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,3,1
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,3,1
Bosnia-Herzegovina,Europe,1993,43.660278,17.761667,3,1
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,0
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,3,0
Bosnia-Herzegovina,Europe,1992,44.610278,16.665833,3,144
Bosnia-Herzegovina,Europe,1992,44.582222,16.196667,3,9
Bosnia-Herzegovina,Europe,1995,44.016111,18.258889,3,1
Bosnia-Herzegovina,Europe,1995,43.819167,18.326111,3,1
Bosnia-Herzegovina,Europe,1992,45.1375,17.989722,3,0
Bosnia-Herzegovina,Europe,1992,44.555,16.368611,3,0
Bosnia-Herzegovina,Europe,1994,44.466389,18.812778,3,2
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,3,3000
Bosnia-Herzegovina,Europe,1994,43.343333,17.808056,3,1
Bosnia-Herzegovina,Europe,1994,44.721667,18.821667,3,0
Bosnia-Herzegovina,Europe,1995,43.83,18.358611,3,1
Bosnia-Herzegovina,Europe,1995,43.83,18.358611,3,0
Bosnia-Herzegovina,Europe,1993,43.666944,18.976389,3,0
Bosnia-Herzegovina,Europe,1995,44.508889,18.841111,3,0
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,0
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,35
Bosnia-Herzegovina,Europe,1995,43.666944,18.976389,3,3
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,14
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,15
Bosnia-Herzegovina,Europe,1993,44.549167,18.096667,3,3
Bosnia-Herzegovina,Europe,1994,43.666944,18.976389,3,19
Bosnia-Herzegovina,Europe,1995,43.666944,18.976389,3,0
Bosnia-Herzegovina,Europe,1995,43.666944,18.976389,3,2
Bosnia-Herzegovina,Europe,1995,44.3975,18.767778,3,0
Bosnia-Herzegovina,Europe,1995,43.343333,17.808056,3,1
Bosnia-Herzegovina,Europe,1993,44.257778,19.105833,3,16
Bosnia-Herzegovina,Europe,1994,44.549167,18.096667,3,0
Bosnia-Herzegovina,Europe,1994,44.549167,18.096667,3,4
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1992,43.457222,17.8125,3,80
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,10
Bosnia-Herzegovina,Europe,1994,44.981389,16.713056,3,16
Serbia (Yugoslavia),Europe,1995,42.666667,21.166667,3,0
Bosnia-Herzegovina,Europe,1994,44.0,18.0,3,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1995,44.765278,16.665556,3,37
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,7
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,1
Serbia (Yugoslavia),Europe,1992,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,3
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,11
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,7
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,3
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,3
Serbia (Yugoslavia),Europe,1998,42.4525,20.968056,3,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,16
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,11
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,10
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,10
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.988889,18.178056,3,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,6
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,40
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,6
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,9
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,68
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,11
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,8
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,5
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1992,44.258611,19.039722,1,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1993,43.343333,17.808056,3,2
Bosnia-Herzegovina,Europe,1995,43.625833,18.96,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,37
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Serbia (Yugoslavia),Europe,1992,45.116667,17.978611,3,2
Serbia (Yugoslavia),Europe,1992,43.383333,17.592778,3,0
Bosnia-Herzegovina,Europe,1993,44.106389,19.296944,3,56
Bosnia-Herzegovina,Europe,1994,44.106389,19.296944,3,0
Bosnia-Herzegovina,Europe,1995,44.106389,19.296944,3,0
Bosnia-Herzegovina,Europe,1995,44.106389,19.296944,3,0
Bosnia-Herzegovina,Europe,1995,44.106389,19.296944,3,0
Bosnia-Herzegovina,Europe,1995,44.106389,19.296944,3,7
Bosnia-Herzegovina,Europe,1995,44.106389,19.296944,3,8106
Bosnia-Herzegovina,Europe,1995,44.673056,18.012778,3,0
Bosnia-Herzegovina,Europe,1995,44.542778,18.669444,3,71
Bosnia-Herzegovina,Europe,1993,44.13,18.582778,1,1
Bosnia-Herzegovina,Europe,1995,45.09,18.317778,3,18
Bosnia-Herzegovina,Europe,1993,44.325833,17.58,3,2
Bosnia-Herzegovina,Europe,1995,44.555,16.368611,3,6
Bosnia-Herzegovina,Europe,1995,45.09,18.317778,3,4
Bosnia-Herzegovina,Europe,1995,44.734722,18.087778,3,1
Bosnia-Herzegovina,Europe,1995,43.950833,18.270833,3,3
Bosnia-Herzegovina,Europe,1993,44.172778,17.646944,3,0
Bosnia-Herzegovina,Europe,1992,45.045833,16.380278,1,4
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1995,44.546111,16.613611,3,5
Bosnia-Herzegovina,Europe,1993,43.343333,17.808056,3,2
Bosnia-Herzegovina,Europe,1993,43.343333,17.808056,3,2
Bosnia-Herzegovina,Europe,1995,44.415833,17.086111,3,0
Bosnia-Herzegovina,Europe,1993,44.171111,17.6575,3,9
Bosnia-Herzegovina,Europe,1993,44.125,18.323611,3,16
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,3,7
Bosnia-Herzegovina,Europe,1994,44.0,18.0,1,2
Bosnia-Herzegovina,Europe,1992,43.784722,19.299167,1,2
Bosnia-Herzegovina,Europe,1994,44.857222,15.935,1,5
Bosnia-Herzegovina,Europe,1995,43.840556,18.355556,1,2
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,3
Bosnia-Herzegovina,Europe,1995,42.695,18.150556,1,1
Bosnia-Herzegovina,Europe,1995,43.704444,18.417778,1,0
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,25
Bosnia-Herzegovina,Europe,1992,44.977222,17.910278,1,0
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,63
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,6
Bosnia-Herzegovina,Europe,1993,43.666944,18.976389,1,17
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,33
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,170
Bosnia-Herzegovina,Europe,1993,44.106389,19.296944,1,3
Bosnia-Herzegovina,Europe,1993,43.784722,19.299167,1,24
Bosnia-Herzegovina,Europe,1994,43.349167,18.659722,1,0
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,50
Bosnia-Herzegovina,Europe,1993,43.833056,18.303889,1,7
Bosnia-Herzegovina,Europe,1994,44.611667,17.987222,1,6
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,150
Bosnia-Herzegovina,Europe,1992,43.505,18.778611,1,2
Bosnia-Herzegovina,Europe,1995,44.226667,17.670556,1,0
Bosnia-Herzegovina,Europe,1993,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,7
Bosnia-Herzegovina,Europe,1993,43.784722,19.299167,1,50
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1994,44.844444,15.918611,1,6
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,6
Bosnia-Herzegovina,Europe,1994,44.844444,15.918611,1,10
Bosnia-Herzegovina,Europe,1994,44.844444,15.918611,1,1
Bosnia-Herzegovina,Europe,1992,43.674444,19.170278,1,4
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,6
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,100
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,5
Bosnia-Herzegovina,Europe,1993,43.628333,18.5525,1,3
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,6
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,20
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1993,44.816944,15.870833,1,25
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1993,44.816944,15.870833,1,3
Bosnia-Herzegovina,Europe,1993,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1993,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,0
Bosnia-Herzegovina,Europe,1992,44.8825,16.151389,1,3
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,1,3
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,9
Bosnia-Herzegovina,Europe,1993,44.816944,15.870833,1,6
Bosnia-Herzegovina,Europe,1993,43.833056,18.303889,1,2
Bosnia-Herzegovina,Europe,1995,43.833056,18.303889,1,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,1,5
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,6
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1992,43.618333,18.971944,1,6
Bosnia-Herzegovina,Europe,1992,44.342222,17.265556,1,6
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1993,44.549167,18.096667,1,8
Bosnia-Herzegovina,Europe,1992,44.797222,18.340278,1,3
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,1,19
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,1,5
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,2
Bosnia-Herzegovina,Europe,1993,43.779722,18.258333,1,9
Bosnia-Herzegovina,Europe,1994,44.816944,15.870833,1,3
Bosnia-Herzegovina,Europe,1994,44.0,18.0,1,2
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1994,44.141667,19.0,1,3
Bosnia-Herzegovina,Europe,1995,44.872778,18.808333,1,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,1,2
Bosnia-Herzegovina,Europe,1994,44.0,18.0,1,27
Bosnia-Herzegovina,Europe,1994,43.579722,18.0175,1,1
Bosnia-Herzegovina,Europe,1994,43.579722,18.0175,1,1
Serbia (Yugoslavia),Europe,1992,44.8825,16.151389,1,30
Bosnia-Herzegovina,Europe,1992,45.1375,17.989722,1,4
Bosnia-Herzegovina,Europe,1992,45.1375,17.989722,1,3
Bosnia-Herzegovina,Europe,1992,44.966944,15.943056,1,1
Bosnia-Herzegovina,Europe,1992,45.1375,17.989722,1,1
Bosnia-Herzegovina,Europe,1992,45.1375,17.989722,1,1
Bosnia-Herzegovina,Europe,1992,45.1375,17.989722,1,300
Bosnia-Herzegovina,Europe,1994,44.179444,16.363889,1,4
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Serbia (Yugoslavia),Europe,1991,43.703611,16.639444,2,1
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,18
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1993,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1993,44.057222,17.450833,1,3
Bosnia-Herzegovina,Europe,1993,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1993,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1993,44.0,18.0,1,25
Bosnia-Herzegovina,Europe,1993,43.666944,18.976389,1,2
Bosnia-Herzegovina,Europe,1994,44.0,18.0,1,4
Bosnia-Herzegovina,Europe,1995,43.833056,18.303889,1,1
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,2
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,3
Bosnia-Herzegovina,Europe,1995,44.0,18.0,1,0
Bosnia-Herzegovina,Europe,1995,44.0,18.0,1,13
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,8
Bosnia-Herzegovina,Europe,1992,44.1875,19.339444,1,50
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,2
Bosnia-Herzegovina,Europe,1992,44.1875,19.339444,1,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,0
Bosnia-Herzegovina,Europe,1992,44.1875,19.339444,1,150
Bosnia-Herzegovina,Europe,1993,44.1875,19.339444,1,46
Bosnia-Herzegovina,Europe,1995,44.521667,18.960833,1,1
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,26
Bosnia-Herzegovina,Europe,1992,44.542778,18.669444,1,3
Bosnia-Herzegovina,Europe,1992,44.542778,18.669444,1,7
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,15
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,40
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,15
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,2
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,1,39
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,10
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,3
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,12
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,1,25
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,1,3
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,1,25
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,1,5
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,1,5
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,6
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,6
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,70
Bosnia-Herzegovina,Europe,1992,44.016111,18.258889,1,3
Serbia (Yugoslavia),Europe,1991,45.415,18.696111,1,3
Bosnia-Herzegovina,Europe,1995,44.872778,18.808333,1,3
Bosnia-Herzegovina,Europe,1995,44.872778,18.808333,1,2
Bosnia-Herzegovina,Europe,1995,44.872778,18.808333,1,1
Bosnia-Herzegovina,Europe,1995,44.872778,18.808333,1,1
Bosnia-Herzegovina,Europe,1993,45.039722,16.163889,1,3
Bosnia-Herzegovina,Europe,1995,44.872778,18.808333,1,3
Bosnia-Herzegovina,Europe,1995,43.819167,18.326111,1,1
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,1,1
Bosnia-Herzegovina,Europe,1994,44.016111,18.258889,1,1
Bosnia-Herzegovina,Europe,1994,44.016111,18.258889,1,1
Bosnia-Herzegovina,Europe,1995,44.016111,18.258889,1,1
Bosnia-Herzegovina,Europe,1992,44.574444,18.913889,1,0
Bosnia-Herzegovina,Europe,1994,44.057222,17.450833,1,2
Bosnia-Herzegovina,Europe,1995,44.631111,18.851944,1,10
Bosnia-Herzegovina,Europe,1995,44.840278,18.753889,1,2
Bosnia-Herzegovina,Europe,1994,44.057222,17.450833,1,4
Bosnia-Herzegovina,Europe,1994,44.057222,17.450833,1,2
Bosnia-Herzegovina,Europe,1995,43.819167,18.326111,1,5
Bosnia-Herzegovina,Europe,1993,44.258611,19.039722,1,24
Bosnia-Herzegovina,Europe,1995,43.819167,18.326111,1,10
Bosnia-Herzegovina,Europe,1995,43.819167,18.326111,1,3
Bosnia-Herzegovina,Europe,1994,45.054722,16.031944,1,3
Bosnia-Herzegovina,Europe,1994,43.5575,19.071111,1,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,17
Bosnia-Herzegovina,Europe,1994,44.721667,18.821667,1,2
Bosnia-Herzegovina,Europe,1994,44.721667,18.821667,1,2
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,2
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,1
Bosnia-Herzegovina,Europe,1993,44.721667,18.821667,1,5
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1993,43.950833,18.270833,1,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,2
Bosnia-Herzegovina,Europe,1994,43.246667,17.941944,1,2
Bosnia-Herzegovina,Europe,1992,44.977222,17.910278,1,9
Bosnia-Herzegovina,Europe,1992,44.977222,17.910278,1,1
Bosnia-Herzegovina,Europe,1992,44.977222,17.910278,1,34
Bosnia-Herzegovina,Europe,1992,44.977222,17.910278,1,50
Bosnia-Herzegovina,Europe,1993,44.856389,18.799444,1,3
Bosnia-Herzegovina,Europe,1993,44.734722,18.087778,1,50
Bosnia-Herzegovina,Europe,1993,44.856389,18.799444,1,10
Bosnia-Herzegovina,Europe,1992,44.734722,18.087778,1,3
Bosnia-Herzegovina,Europe,1995,44.734722,18.087778,1,1
Bosnia-Herzegovina,Europe,1992,43.83,18.358611,1,4
Bosnia-Herzegovina,Europe,1995,43.83,18.358611,1,1
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,6
Bosnia-Herzegovina,Europe,1995,44.734722,18.087778,1,2
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,0
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,4
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,0
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,2
Bosnia-Herzegovina,Europe,1992,44.437222,18.908056,1,12
Bosnia-Herzegovina,Europe,1994,44.734722,18.087778,1,0
Bosnia-Herzegovina,Europe,1992,43.83,18.358611,1,2
Bosnia-Herzegovina,Europe,1992,43.83,18.358611,1,2
Bosnia-Herzegovina,Europe,1993,43.83,18.358611,1,11
Bosnia-Herzegovina,Europe,1993,43.83,18.358611,1,12
Bosnia-Herzegovina,Europe,1993,43.83,18.358611,1,5
Bosnia-Herzegovina,Europe,1994,43.83,18.358611,1,1
Bosnia-Herzegovina,Europe,1994,43.83,18.358611,1,68
